date,user,pc,to,cc,bcc,from,activity,size,attachments
2011-05-01 08:40:36,BMN3207,PC-9138,Willa.Jordan.Murphy@dtaa.com,Bernard.Marsden.Nolan@dtaa.com,,Bernard.Marsden.Nolan@dtaa.com,Send,34923,
2011-05-01 08:40:48,JDM1042,PC-1105,Brendan.Coby.Gordon@dtaa.com;Lars.Gil.Roberts@dtaa.com,Deborah_Parrish@hp.com,,Jacqueline.Destiny.Myers@dtaa.com,Send,111215,C:\JDM1042\7T69MYQP.doc(93848)
2011-05-01 08:41:59,ZAR0404,PC-7841,RJA3163@yahoo.com,,,ZAR49@msn.com,Send,19058,
2011-05-01 08:42:44,BMN3207,PC-9138,Thane.E.Cunningham@msn.com;Zelda.H.Hurst@sbcglobal.net;Cannon-Malik@gmail.com;Willa_J_Murphy@charter.net,Skyler_Richard@comcast.net,Bernard_Nolan@charter.net,Bernard_Nolan@charter.net,Send,26213,
2011-05-01 08:43:35,LSN1672,PC-9021,Emery-Holloway@gmail.com,Lydia_Nunez@charter.net,,Lydia_Nunez@charter.net,View,26210,
2011-05-01 08:43:44,LSN1672,PC-9021,Emery-Holloway@gmail.com,Lydia_Nunez@charter.net,,Lydia_Nunez@charter.net,View,26210,
2011-05-01 08:43:55,LSN1672,PC-9021,Young-Coby@gmail.com,Lydia_Nunez@charter.net,,Lydia_Nunez@charter.net,View,28930,
2011-05-01 08:43:57,LSN1672,PC-9021,Clinton.Jack.Mclaughlin@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,Send,25252,
2011-05-01 08:44:12,LSN1672,PC-9021,Coby.Samuel.Bell@dtaa.com;QMY731@lockheedmartin.com,,Lydia.Sarah.Nunez@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,Send,39485,
2011-05-01 08:44:25,LSN1672,PC-9021,Ginger.Ila.Sims@dtaa.com;Hadley.Gail.Duke@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,Send,24534,
2011-05-01 08:44:25,LSN1672,PC-9021,Wayne.Vernon.Mcdowell@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,Send,2471313,C:\SJVT49X0.pdf(1307421);C:\LSN1672\NH9TE0X8.pdf(1118198)
2011-05-01 08:44:30,LSN1672,PC-9021,Benjamin.Camden.Hernandez@dtaa.com,,,Lydia.Sarah.Nunez@dtaa.com,View,689113,C:\LSN1672\XALL1QBY.zip(652753)
2011-05-01 08:44:33,BMN3207,PC-9138,Beatrice.Britanney.Hines@dtaa.com;Slade.Reuben.Adams@dtaa.com;Thane.Erich.Cunningham@dtaa.com,Malik.Abbot.Cannon@dtaa.com,Bernard.Marsden.Nolan@dtaa.com,Bernard.Marsden.Nolan@dtaa.com,Send,19999,
2011-05-01 08:45:00,LSN1672,PC-9021,Sopoline_Travis@hotmail.com,Lydia_Nunez@charter.net,,Lydia_Nunez@charter.net,View,631051,C:\X4F55KK7.doc(602183)
2011-05-01 08:45:07,LSN1672,PC-9021,Hadley.Gail.Duke@dtaa.com;Demetrius.Kibo.Weaver@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,Send,1789999,C:\12lr9b2\N1WD96Y8.pdf(655363);C:\LSN1672\NH9TE0X8.pdf(1118198)
2011-05-01 08:45:12,LSN1672,PC-9021,Cheryl.Brianna.Aguirre@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,Send,21778,
2011-05-01 08:45:16,LSN1672,PC-9021,Hector.Donovan.Bray@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,Send,38011,
2011-05-01 08:45:26,LSN1672,PC-9021,Odette.Denise.Sloan@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,Send,19385,
2011-05-01 08:45:29,LSN1672,PC-9021,Odessa.Darryl.Curry@dtaa.com,Lydia.Sarah.Nunez@dtaa.com,,Lydia.Sarah.Nunez@dtaa.com,Send,28623,
2011-05-01 08:45:36,LSN1672,PC-9021,Florence.Tatiana.Frost@dtaa.com;Reed.Holmes.Garrison@dtaa.com;Emery.Ali.Holloway@dtaa.com,,,Lydia.Sarah.Nunez@dtaa.com,View,6223273,C:\V0XM5RYC.doc(2330114);C:\Y5I1MM3L.doc(770588);C:\LSN1672\4P2HKD9Q.doc(218885);C:\SJVT49X0.pdf(1307421);C:\LSN1672\04ILS5B9.pdf(717788);C:\12lr9b2\OYHCMEIE.doc(849268)
2011-05-01 08:45:45,BMN3207,PC-9138,Chaney.Holmes.Underwood@dtaa.com;Dolan.Philip.Foreman@dtaa.com;Alexa.May.Barker@dtaa.com,Skyler.Illiana.Richard@dtaa.com,Bernard.Marsden.Nolan@dtaa.com,Bernard.Marsden.Nolan@dtaa.com,Send,39883,
2011-05-01 08:46:36,ABD3426,PC-8657,Duran-Holmes@bellsouth.net;Nicole_E_Hamilton@gmail.com;ABD8534@yahoo.com,Aphrodite_Smith@juno.com,,JVZ8@charter.net,View,1671648,C:\QO8US7F8.doc(1650422)
2011-05-01 08:46:42,ZAR0404,PC-7841,Ian.Ira.Whitehead@dtaa.com,,,Zane.Aubrey.Rollins@dtaa.com,Send,26862,
2011-05-01 08:47:06,ABD3426,PC-8657,DWB896@optonline.net,Charles_Lynn@cox.net,,ABD8534@yahoo.com,Send,15870,
2011-05-01 08:47:13,BEH0103,PC-6970,RCG9@charter.net,Beatrice.A.Bruce@gmail.com;BEH8586@comcast.net,,BEH8586@comcast.net,Send,23161,
2011-05-01 08:47:25,BMN3207,PC-9138,Alexa.May.Barker@dtaa.com;Thane.Erich.Cunningham@dtaa.com;Malik.Abbot.Cannon@dtaa.com,,,Bernard.Marsden.Nolan@dtaa.com,View,26093,
2011-05-01 08:47:27,BMN3207,PC-9138,Deborah.Gail.Hogan@dtaa.com;Zelda.Hillary.Hurst@dtaa.com;James.Travis.Rios@dtaa.com,Dolan.Philip.Foreman@dtaa.com;Merrill.Elton.Bradford@dtaa.com,Bernard.Marsden.Nolan@dtaa.com,Bernard.Marsden.Nolan@dtaa.com,Send,18272,
2011-05-01 08:47:29,ABD3426,PC-8657,Danielle.Winifred.Bernard@dtaa.com;Gillian_Blackwell@lockheedmartin.com,Helen_Ramirez@boeing.com;Cailin.Sopoline.Russell@dtaa.com;Arden.Brendan.Dorsey@dtaa.com;Constance.Darryl.Craig@dtaa.com,,Constance.Darryl.Craig@dtaa.com,View,23996,
2011-05-01 08:48:53,JAY3851,PC-8807,JBW99@gmail.com,Jaquelyn.A.Yates@hotmail.com,,Jaquelyn.A.Yates@hotmail.com,View,24364,
2011-05-01 08:49:16,TJS3067,PC-5461,Bianca-Clark@optonline.net;Helen_Z_Mccarty@charter.net;Peter.W.Grant@optonline.net,Alyssa_N_Hester@comcast.net,,Timon.J.Stone@cox.net,View,5451748,C:\36W35G6\O1UVC1CF.doc(1069564);C:\36W35G6\I01W3RVW.doc(1759330);C:\TJS3067\HUT6ZDEA.doc(1095229);C:\95b8667\R9DFDNGA.doc(1480126)
2011-05-01 08:50:25,WBH1861,PC-8987,SEM3@charter.net,,Hampton_William@earthlink.net,Hampton_William@earthlink.net,Send,2635596,C:\23sdH21\5EFKOC8D.exe(875928);C:\68q47b6\AO0WTS9C.doc(277336);C:\0NCZFSFE.doc(507877);C:\F475WN96.doc(393723);C:\WBH1861\AO0WTS9C.doc(277336);C:\AO0WTS9C.doc(277336)
2011-05-01 08:50:35,KMR0682,PC-1419,Christen.Nelle.Raymond@dtaa.com,Kellie.Meghan.Roberts@dtaa.com,,Kellie.Meghan.Roberts@dtaa.com,View,27919,
2011-05-01 08:50:44,KMR0682,PC-1419,Kellie.Meghan.Roberts@dtaa.com,,,Gemma.Scarlet.Christian@dtaa.com,View,18638,
2011-05-01 08:50:56,NHK2846,PC-7578,Orson-Hodges@yahoo.com,,,Kerr_Nichole@verizon.net,Send,16200,
2011-05-01 08:52:19,NSR2539,PC-3893,Martin.V.Armstrong@juno.com;Azalia_I_Horne@sbcglobal.net;LNA535@hotmail.com,Rebecca_S_Edwards@bellsouth.net,,Natalie.S.Ratliff@cox.net,View,965214,C:\16s6j35\4F3P5BEH.doc(641738);C:\324MQ29\Q23YIAWA.pdf(304980)
2011-05-01 08:54:28,WBH1861,PC-8987,Ariana.M.Beck@verizon.net,MRT8@comcast.net,,Hampton_William@earthlink.net,View,37386,
2011-05-01 08:54:48,ROR3483,PC-4365,Randolph-Nolan@yahoo.com,Kylee_Mcclain@optonline.net;ROR4@juno.com,,Kylee_Mcclain@optonline.net,View,2353954,C:\62Y5Tw4\B1PHRTNE.doc(1296334);C:\HQVVAXG5.doc(1025747)
2011-05-01 08:54:52,GKL0006,PC-3525,Robert.Stephen.Schwartz@dtaa.com;Charissa.Imani.Gallagher@dtaa.com,,Galena.Kay.Leonard@dtaa.com,Galena.Kay.Leonard@dtaa.com,Send,24031,
2011-05-01 08:56:29,AFP2709,PC-3154,Mann_Vance@bellsouth.net,HHD9@juno.com,,Peck.Austin@sbcglobal.net,Send,30285,
2011-05-01 08:56:52,KJS1940,PC-3182,Fredericka.Denise.Mcdowell@dtaa.com,Kimberley.Jacqueline.Snow@dtaa.com,,Deirdre.Ashely.Lynn@dtaa.com,View,39438,
2011-05-01 08:57:11,MPH0153,PC-8227,Irene.India.Mckee@dtaa.com;Ahmed.Arsenio.Cote@dtaa.com;Norman.Brock.Conley@dtaa.com;Ann.Tamekah.Daniels@dtaa.com,,,Macaulay.Preston.Hutchinson@dtaa.com,Send,22563,
2011-05-01 08:58:37,LAF2213,PC-3090,Savannah.Nichole.Valenzuela@dtaa.com;Desirae.W.Mendez@harris.com,Timon.Duncan.Harrison@dtaa.com;Peter.Nicholas.Livingston@dtaa.com;Lewis.Amal.Frazier@dtaa.com,,Armand.Myles.Jimenez@dtaa.com,View,30978,
2011-05-01 08:59:51,RCT1697,PC-5770,Brody.Beau.Mcgee@dtaa.com,Haley.Madeline.Thomas@dtaa.com,,Rogan.Cedric.Thornton@dtaa.com,Send,888686,C:\1KTZPBOX.doc(835960)
2011-05-01 09:00:53,UCW2995,PC-7862,Tamekah.Keiko.Stephenson@dtaa.com;Caldwell.Adrian.Stephenson@dtaa.com;Alexander.Abraham.Decker@dtaa.com;Uriah.Cain.Weiss@dtaa.com,Amos.Joel.Sweet@dtaa.com,,Slade.Brendan.Walker@dtaa.com,View,41670,
2011-05-01 09:01:00,LXS0332,PC-4458,Lara.Xerxes.Salas@dtaa.com,,,Connor.Nicolas.Stanton@dtaa.com,View,23709,
2011-05-01 09:01:42,JAY3851,PC-8807,Yvonne.Kellie.Walters@dtaa.com;Shafira.Amaya.Berger@dtaa.com;Sebastian.Cooper.Hoffman@dtaa.com,Jonas.Bruce.Wilder@dtaa.com;Jaquelyn.Autumn.Yates@dtaa.com,,Jaquelyn.Autumn.Yates@dtaa.com,Send,642127,C:\N4R1PWDH.doc(127950);C:\531cFd8\PCQ4GK06.jpg(480314)
2011-05-01 09:01:46,LXS0332,PC-4458,Justina_Hudson@cox.net,,,Lara.X.Salas@charter.net,Send,38114,
2011-05-01 09:02:13,CMD0613,PC-8839,Jemima.Alexis.Mcdonald@dtaa.com,,,Castor.Malcolm.Dean@dtaa.com,Send,18692,
2011-05-01 09:03:05,AFP2709,PC-3154,Austin.Ferdinand.Peck@dtaa.com,,,Lacey.Leigh.Gray@dtaa.com,View,39003,
2011-05-01 09:03:52,LXS0332,PC-4458,Lara.X.Salas@charter.net,,,Kennedy-Alvarez@msn.com,View,29898,
2011-05-01 09:04:34,RWS3699,PC-9819,Madonna_Ruiz@charter.net,Scott-Raphael@yahoo.com,,HCH18@netzero.com,View,935421,C:\HCH3685\G9RS41XU.doc(905406)
2011-05-01 09:06:01,LXS0332,PC-4458,Lara.Xerxes.Salas@dtaa.com,,,Connor.Nicolas.Stanton@dtaa.com,View,23709,
2011-05-01 09:06:18,CMD0613,PC-8839,CMD4@gmail.com,AJH18@bellsouth.net,,Odette.A.Slater@netzero.com,View,29420,
2011-05-01 09:06:40,GKL0006,PC-3525,Nolan.Jelani.Merritt@dtaa.com,,Galena.Kay.Leonard@dtaa.com,Galena.Kay.Leonard@dtaa.com,Send,32184,
2011-05-01 09:07:27,LXS0332,PC-4458,Lara.Xerxes.Salas@dtaa.com,,,Yolanda.Jescie.Pruitt@dtaa.com,View,35300,
2011-05-01 09:07:49,TJS3067,PC-5461,Lilah.Juarez@charter.net;Barrett.A.Trevino@netzero.com,,Timon.J.Stone@cox.net,Timon.J.Stone@cox.net,Send,23942,
2011-05-01 09:10:00,CMD0613,PC-8839,Ahmed.Arsenio.Cote@dtaa.com;Illana.Savannah.Briggs@dtaa.com;Castor.Malcolm.Dean@dtaa.com,,,Cooper.Kennan.Lowe@dtaa.com,View,35565,
2011-05-01 09:10:18,JDM1042,PC-1105,Tallulah.Dahlia.Vang@dtaa.com,Jacqueline.Destiny.Myers@dtaa.com;Orlando.Hiram.Macias@dtaa.com,,Holly.Hannah.Gill@dtaa.com,View,26823,
2011-05-01 09:10:42,LXS0332,PC-4458,Dawn.Flavia.Melton@dtaa.com,,,Lara.Xerxes.Salas@dtaa.com,Send,18905,
2011-05-01 09:11:09,GKL0006,PC-3525,Honorato.Oleg.Johnson@dtaa.com,Galena.Kay.Leonard@dtaa.com,,Galena.Kay.Leonard@dtaa.com,View,27177,
2011-05-01 09:11:33,CMD0613,PC-8839,Ahmed.Arsenio.Cote@dtaa.com;Castor.Malcolm.Dean@dtaa.com,Odette.Aileen.Slater@dtaa.com,,Isaac.Phelan.Kent@dtaa.com,View,37076,
2011-05-01 09:11:36,CMD0613,PC-8839,CMD4@gmail.com;Odette.A.Slater@netzero.com,,,Kent-Isaac@comcast.net,View,28131,
2011-05-01 09:11:50,LXS0332,PC-4458,Brianna_A_Webster@netzero.com,,,Lara.X.Salas@charter.net,Send,50700,
2011-05-01 09:11:56,CMD0613,PC-8839,Castor.Malcolm.Dean@dtaa.com,,,Isaac.Phelan.Kent@dtaa.com,View,32331,
2011-05-01 09:12:36,LXS0332,PC-4458,Lara.Xerxes.Salas@dtaa.com,,,Yolanda.Jescie.Pruitt@dtaa.com,View,35300,
2011-05-01 09:13:03,JAY3851,PC-8807,Lance.Ezekiel.Campbell@dtaa.com,Jaquelyn.Autumn.Yates@dtaa.com,,Jaquelyn.Autumn.Yates@dtaa.com,View,2198898,C:\21j1n35\GW1K2YHS.doc(692471);C:\531cFd8\KL0G3TDN.doc(1482216)
2011-05-01 09:13:06,THF2879,PC-2467,UMF2272@cox.net;Elizabeth.A.Haynes@netzero.com;Dora-Cameron@earthlink.net;Cherry-Ursula@yahoo.com,THF7@charter.net,,THF7@charter.net,Send,29202,
2011-05-01 09:13:37,JAY3851,PC-8807,Madison.Willa.Kramer@dtaa.com;Sawyer.Alexander.Miranda@dtaa.com,Mariko_Moody@lockheedmartin.com;Jonas.Bruce.Wilder@dtaa.com;Jaquelyn.Autumn.Yates@dtaa.com,,Jaquelyn.Autumn.Yates@dtaa.com,View,43405,
2011-05-01 09:15:15,LXS0332,PC-4458,Lara.Xerxes.Salas@dtaa.com,,,Sasha_Parrish@lockheedmartin.com,View,14106,
2011-05-01 09:15:29,ENS1748,PC-5920,Rose-Nieves@juno.com;USF98@msn.com;Sexton-Edward@msn.com,Morrow-Mariam@bellsouth.net;Bertha.O.Hopper@cox.net,,Aurelia.F.Haley@msn.com,View,29837,
2011-05-01 09:15:31,ISB0256,PC-3808,Isaac.Phelan.Kent@dtaa.com;Illana.Savannah.Briggs@dtaa.com,,,Castor.Malcolm.Dean@dtaa.com,View,21530,
2011-05-01 09:16:09,GKL0006,PC-3525,Galena.Ella.Bell@dtaa.com;Nolan.Jelani.Merritt@dtaa.com,,,Galena.Kay.Leonard@dtaa.com,View,412074,C:\94PtqM0\NPB5UUDX.doc(354073)
2011-05-01 09:16:34,SER0621,PC-5436,Hedy.Ivana.Pennington@dtaa.com;Zenia.Nevada.Estes@dtaa.com;Elizabeth.Maxine.Owens@dtaa.com;Shana.Ella.Ramos@dtaa.com,,,Candace.Freya.Leonard@dtaa.com,View,28174,
2011-05-01 09:17:22,TKS3035,PC-3025,Tamekah.Keiko.Stephenson@dtaa.com;Caldwell.Adrian.Stephenson@dtaa.com;Alexander.Abraham.Decker@dtaa.com;Uriah.Cain.Weiss@dtaa.com,Amos.Joel.Sweet@dtaa.com,,Slade.Brendan.Walker@dtaa.com,View,41670,
2011-05-01 09:18:00,LXS0332,PC-4458,PMF4@optonline.net,Dalton_Hays@optonline.net,,Lara.X.Salas@charter.net,Send,16081,
2011-05-01 09:18:46,CGW0692,PC-6774,Cedric-Leach@juno.com;CGW6@netzero.com,,,Elliott.Fuller@verizon.net,View,22503,
2011-05-01 09:19:06,LXS0332,PC-4458,Lara.Xerxes.Salas@dtaa.com,,,Yolanda.Jescie.Pruitt@dtaa.com,View,35300,
2011-05-01 09:19:32,AFP2709,PC-3154,Georgia_M_Mueller@sbcglobal.net,,,Peck.Austin@sbcglobal.net,Send,37225,
2011-05-01 09:19:48,MBH0527,PC-9620,Meredith_Hurst@bellsouth.net;SJG53@yahoo.com,BCB89@earthlink.net;Sonia_F_Leblanc@aol.com,,BCB89@earthlink.net,View,19715,
2011-05-01 09:20:31,ISB0256,PC-3808,Odette.Aileen.Slater@dtaa.com;Jennifer.Justina.Simmons@dtaa.com,Dieter.Roth.Barrera@dtaa.com;Cooper.Kennan.Lowe@dtaa.com,,Illana.Savannah.Briggs@dtaa.com,View,44648,
2011-05-01 09:20:35,GKL0006,PC-3525,Johnson_Honorato@cox.net;RSS717@charter.net,,Galena_Leonard@charter.net,Galena_Leonard@charter.net,Send,1294528,C:\15T88G6\QC7PN54F.doc(1258114)
2011-05-01 09:20:51,BWJ0136,PC-4366,LNA535@hotmail.com,Kirestin_Fleming@yahoo.com,,BWJ2@charter.net,Send,26214,
2011-05-01 09:21:13,KPS3882,PC-9504,Suarez-Kai@bellsouth.net;Rhonda_Kaufman@sbcglobal.net,Quin_Allen@optonline.net,,Elizabeth.M.Ray@aol.com,View,39143,
2011-05-01 09:21:34,GKL0006,PC-3525,Yen.Sade.Henson@dtaa.com;Nolan.Jelani.Merritt@dtaa.com;Robert.Stephen.Schwartz@dtaa.com,,,Galena.Kay.Leonard@dtaa.com,View,2739400,C:\0DBE0AA3.txt(136171);C:\89NdMt0\UVDSJ1CZ.pdf(616981);C:\82PXpY0\COX4MJI5.doc(216446);C:\15T88G6\V2FS0TRC.doc(533899);C:\94PtqM0\3MFXLM91.doc(1201186)
2011-05-01 09:21:43,CMD0613,PC-8839,Castor.Malcolm.Dean@dtaa.com,,,Isaac.Phelan.Kent@dtaa.com,View,32331,
2011-05-01 09:22:45,TKS3035,PC-3025,Shelly.Serena.Fields@dtaa.com;Aidan.Neil.Lynn@dtaa.com;Alexander.Abraham.Decker@dtaa.com,Lana.Abra.Hart@dtaa.com,,Tamekah.Keiko.Stephenson@dtaa.com,Send,621800,C:\26t2D75\PV84HP0O.doc(596525)
2011-05-01 09:23:05,TKS3035,PC-3025,Lana.A.Hart@gmail.com,,,Tamekah_Stephenson@verizon.net,Send,26380,
2011-05-01 09:23:28,WBH1861,PC-8987,Ralph.Aladdin.Bates@dtaa.com;Quin.Faith.Daniel@dtaa.com;Melvin.Ralph.Tyson@dtaa.com;William.Brent.Hampton@dtaa.com,,,Nomlanga.Caryn.Snow@dtaa.com,View,26131,
2011-05-01 09:23:41,BEH0103,PC-6970,Oscar.Chadwick.Crosby@dtaa.com;Ross.Chandler.Graves@dtaa.com,Benjamin.Ethan.Harrell@dtaa.com,,Benjamin.Ethan.Harrell@dtaa.com,Send,29398,
2011-05-01 09:24:05,ENS1748,PC-5920,Norman-Griffin@cox.net;Sexton-Edward@msn.com;Estes-Neville@earthlink.net,,,Rhoda.Walls@hotmail.com,View,29324,
2011-05-01 09:24:05,OKH3777,PC-5467,Blake.Benjamin.Hall@dtaa.com;Kylan.Kerry.Santos@dtaa.com;Carl.Abbot.Hull@dtaa.com,,Odysseus.Kennedy.Haney@dtaa.com,Odysseus.Kennedy.Haney@dtaa.com,Send,48527,C:\15L6147\UKBE2XJF.txt(18801)
2011-05-01 09:24:39,BWJ0136,PC-4366,Sage.Whitney.Gilbert@dtaa.com;Devin.Derek.Gentry@dtaa.com;Beck.Wallace.Johnson@dtaa.com,,,Grady.Ross.Pena@dtaa.com,View,26541,
2011-05-01 09:25:13,KPS3882,PC-9504,Patrick.Samuel.Hutchinson@dtaa.com,,Kai.Patricia.Suarez@dtaa.com,Kai.Patricia.Suarez@dtaa.com,Send,23147,
2011-05-01 09:25:30,KJS1940,PC-3182,Ulla.M.Hodge@msn.com,Kimberley_Snow@msn.com,,Kimberley_Snow@msn.com,View,829901,C:\UFKB44Q7.txt(808648)
2011-05-01 09:26:25,SER0621,PC-5436,Shana.Ella.Ramos@dtaa.com,,,September_Nunez@northropgrumman.com,View,22900,
2011-05-01 09:26:47,KPS3882,PC-9504,India.Justina.Crane@dtaa.com;Elizabeth.Martha.Ray@dtaa.com,Kai.Patricia.Suarez@dtaa.com,,Jenna.Camilla.Pacheco@dtaa.com,View,28329,
2011-05-01 09:27:09,DMH0011,PC-3875,Deborah.Madaline.Horton@dtaa.com,Tallulah.Leslie.Keith@dtaa.com,,Tallulah.Leslie.Keith@dtaa.com,View,33094,
2011-05-01 09:27:59,SER0621,PC-5436,Cailin.Sopoline.Russell@dtaa.com;Ahmed.Jack.Knowles@dtaa.com,Castor.Malcolm.Dean@dtaa.com;Kasimir.Justin.Roman@dtaa.com,,Shana.Ella.Ramos@dtaa.com,Send,26563,
2011-05-01 09:28:08,ACH1910,PC-0328,Illana.S.Briggs@earthlink.net;Odette.A.Slater@netzero.com;Ifeoma_R_Olson@charter.net,Aurora.C.Hogan@hotmail.com,,AJH18@bellsouth.net,View,2929922,C:\1IZWTJ24.pdf(1174283);C:\OWYUR1IL.doc(1738745)
2011-05-01 09:28:18,JAY3851,PC-8807,Catherine.Regan.Hancock@dtaa.com,,Jaquelyn.Autumn.Yates@dtaa.com,Jaquelyn.Autumn.Yates@dtaa.com,Send,1428200,C:\66kmt31\ZGSNQKF6.zip(925916);C:\TXHZWTQG.jpg(443697)
2011-05-01 09:28:28,DMH0011,PC-3875,Aristotle.Charles.Hull@dtaa.com;Allegra.April.Bates@dtaa.com,,,Deborah.Madaline.Horton@dtaa.com,Send,28959,
2011-05-01 09:28:47,KJS1940,PC-3182,Gretchen.Yvonne.Snider@dtaa.com,Kimberley.Jacqueline.Snow@dtaa.com,,Kimberley.Jacqueline.Snow@dtaa.com,Send,17098,
2011-05-01 09:29:12,GKL0006,PC-3525,Zenaida.Carol.Snow@dtaa.com,Galena.Kay.Leonard@dtaa.com,,Caesar.Moses.Shelton@dtaa.com,View,38442,
2011-05-01 09:29:31,UCW2995,PC-7862,Aurora_Bond@northropgrumman.com,Aidan.Neil.Lynn@dtaa.com;Uriah.Cain.Weiss@dtaa.com,,Aidan.Neil.Lynn@dtaa.com,View,24650,
2011-05-01 09:30:06,AFP2709,PC-3154,Quemby_K_Oneill@hotmail.com,,,Peck.Austin@sbcglobal.net,Send,24727,
2011-05-01 09:30:16,KPS3882,PC-9504,Jonathan.Jonas.Spencer@dtaa.com,Kai.Patricia.Suarez@dtaa.com,,Kai.Patricia.Suarez@dtaa.com,Send,1333185,C:\YQ8G03MX.doc(1308717)
2011-05-01 09:30:21,JAY3851,PC-8807,Kim-Preston@sbcglobal.net;Yvonne_K_Walters@optonline.net;Miranda-Sawyer@msn.com;ADB3659@cox.net;SCH613@msn.com,Jaquelyn.A.Yates@hotmail.com,,Jaquelyn.A.Yates@hotmail.com,Send,41661,
2011-05-01 09:30:27,GKL0006,PC-3525,Aidan-R-Bird@gmail.com,Galena_Leonard@charter.net,,Galena_Leonard@charter.net,Send,34838,
2011-05-01 09:30:32,DMH0011,PC-3875,Nina.Bo.Parker@dtaa.com;Anjolie.Samantha.Gonzales@dtaa.com,Zenaida.Carol.Snow@dtaa.com;Deborah.Madaline.Horton@dtaa.com,,Kasimir.Axel.Medina@dtaa.com,View,43978,
2011-05-01 09:30:41,SER0621,PC-5436,Shana.Ella.Ramos@dtaa.com,,,Kamal.Eric.Deleon@dtaa.com,View,18381,
2011-05-01 09:30:55,KJS1940,PC-3182,Arsenio.Caldwell.Vargas@dtaa.com,Emmanuel.Rigel.Fox@dtaa.com,Kimberley.Jacqueline.Snow@dtaa.com,Kimberley.Jacqueline.Snow@dtaa.com,Send,54367,
2011-05-01 09:31:41,JAY3851,PC-8807,Miranda-Sawyer@msn.com,Jaquelyn.A.Yates@hotmail.com,,Jaquelyn.A.Yates@hotmail.com,View,20378,
2011-05-01 09:31:49,DMH0011,PC-3875,Galena.Kay.Leonard@dtaa.com,,,Deborah.Madaline.Horton@dtaa.com,Send,25386,
2011-05-01 09:33:32,SER0621,PC-5436,Castor.Malcolm.Dean@dtaa.com,,,Shana.Ella.Ramos@dtaa.com,Send,17570,
2011-05-01 09:33:55,DMH0011,PC-3875,Vance.Sawyer.Fischer@dtaa.com;Brady.Vincent.Cabrera@dtaa.com;Deborah.Madaline.Horton@dtaa.com,Gwendolyn.G.Wilson@hp.com;Kasimir.Axel.Medina@dtaa.com;Tallulah.Leslie.Keith@dtaa.com,,Tallulah.Leslie.Keith@dtaa.com,View,1388977,C:\15tnLj0\EH7OH5RK.zip(1366514)
2011-05-01 09:34:13,ENS1748,PC-5920,Griffin.Caldwell.Norman@dtaa.com,Edward.Nero.Sexton@dtaa.com,,Uriah.Stone.Farmer@dtaa.com,View,27218,
2011-05-01 09:34:22,DMH0011,PC-3875,Nina.Bo.Parker@dtaa.com;Anjolie.Samantha.Gonzales@dtaa.com,Zenaida.Carol.Snow@dtaa.com;Deborah.Madaline.Horton@dtaa.com,,Kasimir.Axel.Medina@dtaa.com,View,43978,
2011-05-01 09:34:41,SER0621,PC-5436,Linda.Deborah.Woodard@dtaa.com;Ahmed.Jack.Knowles@dtaa.com;Preston.Owen.Sweeney@dtaa.com;Shana.Ella.Ramos@dtaa.com;Justina.Melyssa.Hudson@dtaa.com,Hedy.Ivana.Pennington@dtaa.com,,Aidan.Drake.Mitchell@dtaa.com,View,23560,
2011-05-01 09:35:04,BDR0510,PC-1197,Xerxes.Ursula.Coffey@dtaa.com;Zena.Ariana.Perry@dtaa.com,Odysseus.Rigel.Montoya@dtaa.com;Adena.Cameran.Mitchell@dtaa.com,Brielle.Desiree.Ramirez@dtaa.com,Brielle.Desiree.Ramirez@dtaa.com,Send,21481,
2011-05-01 09:35:05,DMH0011,PC-3875,Ian.Ira.Whitehead@dtaa.com,,,Deborah.Madaline.Horton@dtaa.com,Send,966757,C:\9JPLK2C4.doc(923959)
2011-05-01 09:35:28,MCK0435,PC-0678,Delilah.Elizabeth.Richard@dtaa.com;Michelle.Ruth.Cleveland@dtaa.com;Alan.Avram.Moore@dtaa.com;Brenden.Harper.Mccray@dtaa.com;Aristotle.Charles.Hull@dtaa.com,,Mira.Claire.Kim@dtaa.com,Mira.Claire.Kim@dtaa.com,Send,236999,C:\L19D8MLY.doc(213718)
2011-05-01 09:35:58,SER0621,PC-5436,Shana.Ella.Ramos@dtaa.com,,,Kamal.Eric.Deleon@dtaa.com,View,18381,
2011-05-01 09:36:12,KJS1940,PC-3182,Berk.Kieran.Barry@dtaa.com,Kimberley.Jacqueline.Snow@dtaa.com,,Kimberley.Jacqueline.Snow@dtaa.com,Send,21242,
